gender,age,height,weight,bmi,tummy,hip,breast
2,75,188,64,18.1,1,1,1
2,25,190,111,30.7,2,2,2
2,74,208,87,20.1,2,1,1
2,22,179,88,27.5,2,2,3
2,48,192,92,25.0,3,2,2
2,21,203,94,22.8,2,3,2
1,67,164,42,15.6,1,1,2
1,18,179,103,32.1,3,3,3
1,29,210,83,18.8,3,2,3
1,70,180,81,25.0,2,2,2
1,54,193,94,25.2,3,2,2
2,31,179,58,18.1,1,2,1
1,73,208,105,24.3,3,3,2
1,68,173,47,15.7,2,2,1
2,59,186,90,26.0,3,3,2
1,63,162,61,23.2,1,1,2
2,69,180,96,29.6,2,2,3
1,35,202,80,19.6,1,3,2
1,19,159,55,21.8,2,2,3
2,49,156,75,30.8,2,3,3
1,40,180,65,20.1,3,2,1
2,68,153,65,27.8,2,3,2
2,71,185,63,18.4,1,2,2
2,58,198,117,29.8,2,2,2
1,33,169,88,30.8,2,3,2
1,54,198,99,25.3,3,2,2
2,35,194,116,30.8,2,3,2
2,60,206,86,20.3,1,2,2
2,54,192,106,28.8,2,3,3
2,57,156,65,26.7,2,3,2
1,55,172,53,17.9,1,1,2
1,56,190,78,21.6,2,3,1
1,20,148,66,30.1,2,3,3
1,66,204,82,19.7,1,3,2
1,61,174,94,31.0,2,3,3
2,29,190,88,24.4,2,3,3
1,27,192,71,19.3,2,1,2
2,54,153,53,22.6,2,3,2
2,66,185,70,20.5,3,2,1
1,19,187,68,19.4,3,2,1
2,66,165,53,19.5,3,3,1
2,23,211,91,20.4,1,1,1
2,30,187,108,30.9,2,2,3
2,42,174,73,24.1,2,3,3
2,61,182,64,19.3,1,1,3
2,61,205,119,28.3,3,3,3
1,54,209,132,30.2,3,2,3
1,59,198,111,28.3,3,2,3
1,35,190,77,21.3,3,1,1
2,64,188,56,15.8,1,2,2
2,47,174,77,25.4,2,2,3
1,37,197,70,18.0,1,1,2
1,59,180,95,29.3,3,3,2
1,24,187,96,27.5,2,2,2
1,53,163,41,15.4,2,2,2
1,66,209,109,25.0,3,2,3
2,26,210,84,19.0,2,3,3
1,50,146,43,20.2,3,1,2
1,26,181,81,24.7,3,2,3
1,66,210,109,24.7,1,3,2
1,56,174,71,23.5,2,1,1
1,74,197,89,22.9,3,2,2
2,55,154,69,29.1,2,2,3
2,47,171,64,21.9,3,3,3
1,24,145,56,26.6,3,2,2
1,66,195,77,20.2,1,3,2
1,46,172,53,17.9,2,1,1
1,75,183,97,29.0,2,3,3
1,71,201,71,17.6,2,2,1
2,28,175,71,23.2,1,3,2
2,37,156,48,19.7,3,1,3
1,39,178,91,28.7,2,2,2
1,43,173,93,31.1,3,2,3
2,51,182,57,17.2,1,2,1
1,75,208,86,19.9,2,3,1
2,26,161,70,27.0,3,3,3
2,57,197,111,28.6,3,2,3
1,43,181,100,30.5,2,2,2
2,72,179,70,21.8,3,2,1
1,75,181,66,20.1,2,2,3
1,62,145,56,26.6,2,2,3
1,29,170,93,32.2,2,3,2
1,28,172,53,17.9,2,1,2
2,24,190,84,23.3,1,3,1
1,25,193,88,23.6,3,2,3
2,41,207,113,26.4,3,3,3
2,19,175,96,31.3,2,3,3
2,60,208,103,23.8,3,2,1
1,36,163,61,23.0,1,2,2
1,28,203,101,24.5,1,2,3
2,70,184,64,18.9,1,1,2
2,74,192,108,29.3,2,2,3
2,46,145,51,24.3,2,2,2
1,57,192,105,28.5,3,3,2
2,34,145,65,30.9,2,2,2
2,44,182,52,15.7,2,1,2
1,56,177,50,16.0,1,2,2
1,63,194,89,23.6,1,3,2
2,73,179,91,28.4,3,3,2
2,75,145,49,23.3,3,1,1
1,38,199,73,18.4,1,2,1
2,42,176,66,21.3,2,3,3
2,53,173,54,18.0,1,1,2
2,69,205,115,27.4,2,3,3
2,33,203,67,16.3,2,2,1
2,60,194,58,15.4,1,2,1
2,64,181,59,18.0,2,2,2
1,58,160,72,28.1,2,2,3
1,35,210,115,26.1,3,2,2
1,63,192,87,23.6,2,2,2
2,18,178,62,19.6,2,1,3
1,70,205,83,19.8,2,2,2
1,34,197,117,30.1,3,3,3
1,23,199,111,28.0,3,3,2
1,70,201,81,20.0,1,3,2
2,68,172,65,22.0,3,1,2
2,41,208,102,23.6,3,1,2
2,75,158,46,18.4,2,2,1
1,69,164,65,24.2,2,2,1
1,56,206,99,23.3,1,3,3
1,24,172,62,21.0,2,1,1
2,62,209,101,23.1,1,3,2
2,75,208,110,25.4,3,3,3
1,23,202,127,31.1,3,3,3
1,22,164,47,17.5,1,2,2
2,23,181,84,25.6,2,3,3
2,34,202,99,24.3,1,2,2
2,25,192,96,26.0,3,3,3
2,52,176,90,29.1,2,2,2
2,28,163,62,23.3,3,2,2
1,46,204,122,29.3,2,3,2
1,26,197,60,15.5,1,2,1
1,41,203,72,17.5,2,1,2
2,49,175,75,24.5,1,2,2
1,51,203,67,16.3,2,1,1
1,66,182,65,19.6,1,2,1
1,25,157,47,19.1,3,3,2
1,66,171,73,25.0,3,2,2
2,57,190,96,26.6,2,3,3
1,73,196,66,17.2,2,1,2
2,57,195,100,26.3,3,2,2
1,31,194,100,26.6,2,3,3
2,64,185,79,23.1,1,1,2
1,72,155,56,23.3,2,1,2
2,51,187,85,24.3,2,1,1
2,60,200,85,21.2,2,3,1
1,69,195,110,28.9,2,3,3
1,18,159,81,32.0,3,3,2
2,28,204,105,25.2,2,3,3
2,60,176,86,27.8,3,3,2
2,49,210,90,20.4,3,3,2
1,41,159,77,30.5,2,3,3
2,58,201,131,32.4,3,3,3
2,74,165,57,20.9,2,1,1
1,52,194,72,19.1,2,1,2
2,58,166,60,21.8,2,1,1
1,69,146,56,26.3,3,3,2
2,60,177,94,30.0,2,2,2
2,40,187,65,18.6,2,2,3
1,33,190,73,20.2,3,3,2
1,34,157,55,22.3,1,2,2
1,62,199,86,21.7,2,3,2
2,22,183,69,20.6,3,1,1
2,19,171,74,25.3,3,2,3
2,20,169,53,18.6,1,1,2
2,67,160,47,18.4,1,1,1
2,60,199,116,29.3,3,2,3
2,23,145,47,22.4,1,2,3
1,22,206,97,22.9,1,3,1
1,26,166,89,32.3,3,3,3
2,26,177,52,16.6,2,2,2
2,46,211,124,27.9,3,2,3
2,35,208,113,26.1,3,2,3
1,19,169,55,19.3,1,3,2
2,32,181,78,23.8,2,3,1
2,33,181,51,15.6,1,2,1
2,73,208,107,24.7,3,3,3
1,73,197,74,19.1,1,3,3
2,44,163,42,15.8,2,2,1
1,29,188,103,29.1,3,2,3
1,27,195,112,29.5,2,2,2
2,31,181,70,21.4,1,2,2
1,48,190,91,25.2,2,2,2
1,73,205,115,27.4,2,2,2
1,31,176,48,15.5,2,2,1
1,60,209,124,28.4,3,3,2
1,72,204,68,16.3,1,1,1
1,44,188,107,30.3,3,2,3
2,22,196,106,27.6,2,3,3
1,32,185,69,20.2,3,2,1
1,58,190,94,26.0,2,2,2
1,29,176,99,32.0,2,2,3
1,62,189,56,15.7,1,2,2
2,57,147,52,24.1,2,3,3
2,40,153,44,18.8,2,3,2
2,65,163,63,23.7,2,1,1
2,45,205,130,30.9,3,3,3
2,34,204,132,31.7,2,3,3
1,28,203,119,28.9,3,2,3
2,37,203,92,22.3,1,2,3
2,43,173,67,22.4,2,1,2
1,29,197,110,28.3,2,3,2
2,63,195,93,24.5,3,2,3
1,46,165,61,22.4,3,3,3
2,64,170,67,23.2,3,1,3
1,44,195,97,25.5,3,2,3
1,66,176,90,29.1,3,2,3
2,74,202,95,23.3,1,3,1
1,64,210,74,16.8,2,1,1
1,51,205,130,30.9,2,3,3
2,41,189,96,26.9,3,3,3
1,46,165,57,20.9,3,2,2
2,31,186,79,22.8,3,2,1
2,58,160,48,18.7,1,2,2
2,24,204,89,21.4,2,1,2
2,19,172,95,32.1,2,2,3
2,71,158,41,16.4,1,2,1
2,39,193,71,19.1,1,1,2
1,63,156,54,22.2,2,2,2
1,21,165,49,18.0,2,1,1
2,25,182,55,16.6,1,1,1
1,44,198,102,26.0,2,2,3
1,52,194,66,17.5,2,1,2
2,64,181,80,24.4,2,1,3
1,65,187,78,22.3,2,1,3
2,38,158,78,31.2,3,3,2
2,45,182,73,22.0,2,1,3
1,32,174,73,24.1,3,2,2
1,41,198,88,22.4,1,1,1
2,36,160,74,28.9,2,2,2
2,22,145,58,27.6,2,2,3
1,26,162,59,22.5,2,3,2
2,38,211,86,19.3,3,2,1
1,38,184,103,30.4,2,3,3
2,40,203,76,18.4,2,1,1
1,67,200,120,30.0,2,3,3
2,32,160,63,24.6,1,1,2
2,64,196,69,18.0,1,1,1
1,55,165,75,27.5,3,2,2
2,26,148,49,22.4,1,3,1
1,32,177,61,19.5,1,1,1
1,75,210,125,28.3,2,3,2
2,60,155,56,23.3,2,1,3
1,22,206,78,18.4,2,1,1
1,49,162,56,21.3,1,1,3
1,34,209,86,19.7,1,3,3
2,33,182,85,25.7,2,3,3
1,38,195,119,31.3,2,2,2
1,52,208,74,17.1,1,2,1
2,35,162,44,16.8,1,1,2
1,52,175,48,15.7,1,2,1
1,68,177,60,19.2,3,1,2
2,44,198,71,18.1,1,2,2
1,35,178,63,19.9,2,3,2
2,24,162,75,28.6,2,2,2
2,43,188,65,18.4,2,1,1
1,42,163,56,21.1,3,3,3
1,42,189,54,15.1,2,2,1
2,54,170,59,20.4,2,3,2
2,66,203,130,31.5,2,3,2
2,67,197,95,24.5,3,2,2
1,73,210,117,26.5,3,3,2
1,69,185,52,15.2,1,1,2
2,30,193,80,21.5,2,3,1
2,60,198,93,23.7,1,1,2
1,55,183,60,17.9,1,1,2
1,27,183,99,29.6,3,2,3
1,33,209,91,20.8,3,1,3
1,28,183,63,18.8,3,1,1
1,21,176,85,27.4,2,2,2
2,63,211,124,27.9,3,3,3
1,34,210,121,27.4,3,3,3
2,65,211,127,28.5,2,2,2
1,72,168,80,28.3,3,2,2
2,75,154,42,17.7,2,1,1
1,32,181,66,20.1,1,2,3
1,55,203,111,26.9,3,3,2
2,49,166,68,24.7,1,3,3
2,45,184,88,26.0,3,3,2
2,21,162,64,24.4,2,2,2
1,33,199,128,32.3,3,2,3
1,42,211,103,23.1,3,2,2
2,71,185,93,27.2,2,3,3
2,73,211,76,17.1,1,2,2
2,31,156,52,21.4,2,1,1
2,66,161,61,23.5,2,1,2
2,28,192,84,22.8,3,2,2
2,26,168,65,23.0,2,3,1
2,69,192,74,20.1,1,1,1
1,35,171,65,22.2,1,1,2
1,64,189,72,20.2,3,2,3
2,33,205,119,28.3,3,2,3
1,29,184,60,17.7,1,2,2
2,31,201,122,30.2,3,3,2
1,26,155,49,20.4,1,1,2
2,23,203,105,25.5,2,2,3
1,38,187,96,27.5,3,2,2
1,48,189,91,25.5,2,3,2
2,70,193,86,23.1,1,3,3
2,70,184,54,15.9,2,2,1
2,26,178,99,31.2,2,2,2
2,51,198,73,18.6,1,1,2
2,58,189,64,17.9,1,2,2
2,50,207,82,19.1,1,3,1
2,64,182,95,28.7,2,2,3
2,62,191,95,26.0,2,2,2
2,74,185,92,26.9,2,2,3
1,27,178,57,18.0,1,2,2
2,72,205,115,27.4,3,2,2
1,22,148,50,22.8,1,3,2
1,42,198,71,18.1,2,2,2
1,46,208,113,26.1,3,2,2
1,26,148,46,21.0,3,3,1
2,46,192,98,26.6,2,2,3
1,53,187,56,16.0,1,2,1
2,41,173,84,28.1,3,2,3
2,37,186,103,29.8,2,2,3
1,36,201,122,30.2,3,2,3
1,27,152,71,30.7,3,3,3
2,22,150,57,25.3,2,2,3
2,25,171,79,27.0,3,2,2
2,40,196,63,16.4,2,1,2
1,40,166,79,28.7,3,2,2
1,68,192,72,19.5,1,1,1
1,49,203,131,31.8,3,3,3
1,65,145,58,27.6,3,3,2
2,55,147,47,21.8,3,2,3
2,32,159,59,23.3,3,2,1
1,46,175,65,21.2,3,2,2
2,54,193,83,22.3,3,2,1
2,28,176,51,16.5,2,1,1
2,55,197,91,23.4,2,1,3
1,33,210,89,20.2,2,3,3
1,50,203,69,16.7,2,1,2
2,53,178,79,24.9,2,2,1
1,51,190,99,27.4,2,3,3
1,41,153,53,22.6,2,1,1
2,66,176,64,20.7,2,1,3
1,34,151,41,18.0,2,2,1
1,65,209,79,18.1,2,1,1
1,70,200,87,21.8,3,1,1
1,57,196,100,26.0,2,2,3
2,41,203,105,25.5,2,2,3
1,72,208,116,26.8,2,2,2
2,34,186,111,32.1,2,2,2
2,18,199,125,31.6,2,3,2
1,56,176,92,29.7,3,2,3
1,53,197,117,30.1,3,3,3
1,28,164,63,23.4,3,1,2
1,22,204,125,30.0,2,2,2
1,42,210,90,20.4,1,2,1
2,18,206,74,17.4,2,2,1
2,64,151,73,32.0,3,2,3
2,71,196,67,17.4,1,1,2
2,54,190,65,18.0,1,2,2
1,32,204,64,15.4,1,2,2
1,18,170,60,20.8,2,2,3
2,51,201,125,30.9,3,2,3
1,54,172,59,19.9,2,3,3
2,67,181,88,26.9,2,3,2
1,36,191,113,31.0,3,2,3
1,23,159,44,17.4,2,1,2
1,35,192,60,16.3,2,2,1
1,72,176,57,18.4,1,2,1
1,66,153,44,18.8,1,3,3
2,52,183,74,22.1,2,3,3
2,25,188,100,28.3,2,3,3
2,44,172,73,24.7,3,1,1
2,33,201,120,29.7,2,3,3
2,44,176,93,30.0,2,3,2
2,21,186,63,18.2,2,1,2
1,66,175,75,24.5,2,3,1
1,18,179,75,23.4,2,1,2
2,35,183,64,19.1,2,3,3
1,73,199,75,18.9,2,2,3
1,47,180,74,22.8,2,1,1
2,68,146,42,19.7,2,2,2
2,35,180,81,25.0,2,3,2
2,46,199,67,16.9,1,2,1
1,40,159,63,24.9,3,2,3
2,56,156,51,21.0,1,3,2
1,22,154,45,19.0,1,2,3
1,18,203,89,21.6,2,3,1
2,43,193,116,31.1,2,3,3
1,72,170,58,20.1,1,3,2
2,26,208,90,20.8,2,2,2
1,50,170,70,24.2,1,3,1
2,72,188,105,29.7,2,3,3
1,22,157,69,28.0,3,3,3
1,18,146,46,21.6,2,3,3
2,64,195,91,23.9,1,1,3
1,35,186,56,16.2,1,1,1
2,75,165,43,15.8,2,2,2
1,53,179,59,18.4,2,2,2
1,58,181,83,25.3,2,3,2
2,43,166,49,17.8,2,2,1
2,39,191,61,16.7,2,2,2
2,37,187,62,17.7,1,1,2
1,51,194,94,25.0,2,2,2
1,42,157,62,25.2,3,2,2
2,32,186,65,18.8,2,2,3
1,53,202,79,19.4,3,3,3
2,48,146,65,30.5,2,3,3
2,66,210,123,27.9,2,3,2
1,70,191,75,20.6,3,2,2
2,59,148,65,29.7,2,3,2
2,69,181,56,17.1,1,1,2
1,53,202,62,15.2,2,1,2
2,38,211,77,17.3,1,2,1
2,22,202,78,19.1,1,1,2
1,59,172,72,24.3,1,1,1
2,38,148,56,25.6,3,3,2
2,52,207,105,24.5,3,2,1
1,20,194,83,22.1,3,3,1
1,73,159,43,17.0,1,2,2
1,36,211,126,28.3,2,3,2
1,63,208,128,29.6,2,2,3
1,41,202,100,24.5,1,2,2
2,21,203,100,24.3,3,3,1
2,40,155,74,30.8,3,3,2
2,70,163,54,20.3,1,2,1
1,61,197,69,17.8,1,2,1
1,70,211,122,27.4,3,3,3
2,41,195,112,29.5,3,3,2
1,55,206,108,25.5,3,3,3
2,38,210,104,23.6,3,1,1
2,38,206,74,17.4,2,1,2
2,21,167,54,19.4,2,3,2
1,75,181,105,32.1,2,2,2
2,39,183,94,28.1,2,2,2
2,29,158,66,26.4,3,2,2
2,20,198,74,18.9,2,2,2
1,43,201,124,30.7,3,2,3
2,58,200,69,17.2,2,1,1
2,40,160,50,19.5,2,3,3
1,18,210,99,22.4,3,2,1
1,30,186,91,26.3,2,2,3
1,59,176,76,24.5,3,2,2
2,20,178,102,32.2,2,2,3
2,75,208,102,23.6,2,2,1
1,47,204,68,16.3,1,1,1
1,28,162,64,24.4,1,2,2
2,70,202,108,26.5,3,3,3
1,74,165,56,20.6,3,2,2
2,40,190,82,22.7,1,1,1
2,24,160,65,25.4,3,2,3
2,49,177,92,29.4,2,2,3
2,73,154,76,32.0,2,3,3
2,63,185,69,20.2,3,2,3
1,36,179,53,16.5,1,1,2
1,50,195,81,21.3,3,1,2
2,32,173,70,23.4,2,3,3
1,74,209,122,27.9,3,3,3
2,24,189,77,21.6,1,3,3
2,70,185,66,19.3,3,3,3
2,39,211,85,19.1,2,3,1
1,33,186,85,24.6,1,3,1
2,27,152,72,31.2,2,3,3
1,68,203,131,31.8,3,2,3
1,53,200,114,28.5,2,2,3
1,71,186,53,15.3,1,2,2
2,33,172,46,15.5,1,1,2
2,67,194,83,22.1,1,2,1
1,50,203,113,27.4,2,2,3
2,35,210,123,27.9,2,2,2
2,42,180,80,24.7,2,2,3
1,19,166,43,15.6,2,2,2
1,19,176,79,25.5,3,2,3
1,36,172,57,19.3,1,1,2
2,56,157,58,23.5,2,2,1
2,55,197,122,31.4,2,3,3
2,34,206,90,21.2,1,3,3
1,73,179,85,26.5,2,3,3
1,59,158,54,21.6,3,2,3
1,35,159,65,25.7,2,3,2
2,61,163,44,16.6,2,2,2
2,26,196,94,24.5,1,3,1
1,60,174,94,31.0,2,3,3
2,45,173,96,32.1,3,2,3
2,19,182,78,23.5,3,3,1
2,20,189,74,20.7,2,2,3
2,18,161,83,32.0,3,3,3
2,28,165,48,17.6,1,1,2
1,70,193,86,23.1,3,1,2
1,73,152,50,21.6,1,2,3
1,65,191,90,24.7,3,3,1
2,70,149,56,25.2,3,3,3
2,48,148,46,21.0,2,3,3
1,27,181,73,22.3,2,3,2
1,70,202,126,30.9,3,3,2
2,53,159,56,22.2,2,3,2
1,28,191,109,29.9,3,3,3
2,54,206,122,28.7,2,2,3
2,41,178,97,30.6,3,2,2
2,45,164,41,15.2,2,1,2
2,61,184,89,26.3,3,2,2
2,34,166,42,15.2,2,1,1
2,74,176,51,16.5,1,1,2
1,62,197,80,20.6,1,2,1
2,46,201,118,29.2,2,3,2
2,74,156,49,20.1,2,2,3
2,59,181,97,29.6,3,3,2
2,27,198,106,27.0,3,3,2
2,75,198,81,20.7,3,3,1
1,18,174,58,19.2,1,2,1
1,51,169,67,23.5,2,1,2
1,24,169,77,27.0,2,2,3
2,37,151,49,21.5,1,3,2
1,73,183,59,17.6,2,2,1
2,26,163,53,19.9,2,2,3
2,25,175,75,24.5,1,3,3
2,75,194,102,27.1,3,2,3
1,42,204,103,24.8,3,3,1
2,72,210,95,21.5,3,2,2
2,55,209,100,22.9,3,1,1
2,75,182,106,32.0,2,2,3
2,23,162,51,19.4,2,3,3
1,59,172,79,26.7,2,3,3
1,34,179,98,30.6,2,2,3
1,54,191,80,21.9,3,3,1
1,61,168,75,26.6,3,3,2
1,54,189,70,19.6,3,3,2
1,49,163,86,32.4,2,3,3
2,22,168,78,27.6,2,3,2
1,32,182,90,27.2,3,2,3
1,32,168,91,32.2,2,3,3
2,49,196,91,23.7,2,2,1
2,48,145,47,22.4,1,1,2
1,57,153,63,26.9,2,3,3
2,46,181,59,18.0,2,1,2
1,41,161,64,24.7,2,2,3
2,57,150,47,20.9,3,1,1
1,48,150,50,22.2,3,2,3
2,75,187,81,23.2,2,2,3
1,52,195,63,16.6,2,2,1
2,58,160,61,23.8,3,3,1
1,67,173,46,15.4,2,2,1
1,55,189,55,15.4,2,2,1
2,19,187,57,16.3,1,2,2
1,32,173,58,19.4,2,3,2
1,64,200,107,26.8,3,2,3
1,34,180,68,21.0,3,2,3
1,22,165,76,27.9,3,3,2
2,56,199,126,31.8,2,3,2
1,60,165,53,19.5,3,2,1
2,65,211,107,24.0,3,1,1
2,26,155,53,22.1,1,3,3
2,45,193,119,31.9,3,3,2
2,54,201,77,19.1,2,3,3
1,55,189,73,20.4,2,2,2
2,52,150,57,25.3,2,3,2
2,51,171,63,21.5,2,1,2
2,36,171,83,28.4,3,3,3
1,68,183,61,18.2,2,1,1
2,45,150,52,23.1,1,1,1
2,73,205,112,26.7,2,3,2
2,41,201,77,19.1,3,2,3
1,37,170,66,22.8,2,1,2
2,23,208,108,25.0,2,3,3
2,45,172,45,15.2,1,1,1
1,20,164,71,26.4,3,2,3
1,54,204,65,15.6,2,1,1
1,61,202,81,19.9,2,2,1
2,25,194,70,18.6,3,3,2
1,29,192,101,27.4,3,2,3
2,49,183,92,27.5,3,3,2
2,50,185,89,26.0,2,3,2
1,73,207,80,18.7,1,2,3
2,28,192,103,27.9,3,3,3
1,28,180,65,20.1,2,2,1
1,62,163,83,31.2,3,2,2
2,18,202,64,15.7,1,2,2
1,23,154,71,29.9,3,2,2
2,21,164,85,31.6,2,3,2
1,65,209,132,30.2,3,3,3
1,54,208,116,26.8,2,2,2
2,34,195,101,26.6,2,2,3
2,24,173,49,16.4,1,2,1
1,75,181,65,19.8,1,1,1
1,61,193,74,19.9,3,3,1
1,59,146,53,24.9,3,1,2
1,48,199,123,31.1,2,3,3
2,64,194,108,28.7,2,3,2
1,50,145,47,22.4,3,1,1
2,73,148,62,28.3,3,2,2
2,32,198,79,20.2,3,2,1
2,24,209,126,28.8,2,3,2
2,28,211,76,17.1,1,1,2
2,47,197,122,31.4,3,2,3
2,50,163,65,24.5,1,2,2
2,34,160,51,19.9,1,2,1
2,38,194,78,20.7,3,1,3
2,23,150,57,25.3,3,3,2
1,27,205,122,29.0,3,3,3
1,31,181,62,18.9,1,3,1
2,30,187,101,28.9,2,2,3
2,66,211,78,17.5,1,1,1
1,35,208,70,16.2,2,1,1
2,26,149,53,23.9,3,2,1
2,49,199,75,18.9,2,1,3
2,34,178,61,19.3,2,2,2
2,64,167,78,28.0,2,2,3
1,71,208,75,17.3,1,2,2
1,54,151,72,31.6,3,3,2
2,40,178,64,20.2,3,2,1
1,27,183,76,22.7,3,1,1
2,60,204,117,28.1,2,2,2
1,20,170,90,31.1,3,3,2
2,37,160,41,16.0,1,1,1
2,58,173,86,28.7,2,2,3
1,45,209,75,17.2,1,1,2
1,29,208,121,28.0,3,3,3
2,59,198,117,29.8,3,3,2
2,21,185,85,24.8,3,3,1
1,38,191,98,26.9,2,3,2
1,44,204,75,18.0,1,1,1
2,62,151,65,28.5,2,2,3
2,43,204,115,27.6,2,3,3
1,34,188,109,30.8,3,2,3
1,67,211,109,24.5,1,2,2
1,52,180,66,20.4,2,2,3
2,48,146,55,25.8,3,2,3
2,56,163,65,24.5,3,2,2
1,40,195,84,22.1,1,2,1
1,71,203,109,26.5,2,2,2
1,70,160,58,22.7,3,1,3
2,43,171,50,17.1,2,1,2
1,40,200,94,23.5,2,3,1
1,41,172,48,16.2,2,1,1
1,65,158,67,26.8,2,2,3
1,21,161,75,28.9,2,3,3
1,20,175,49,16.0,1,1,2
2,53,159,77,30.5,3,2,2
2,44,147,70,32.4,2,2,2
1,30,205,71,16.9,1,1,2
1,43,195,88,23.1,1,2,2
2,29,202,94,23.0,1,3,3
1,62,196,73,19.0,2,2,2
1,48,197,63,16.2,1,1,1
2,64,173,67,22.4,3,1,2
2,32,186,59,17.1,2,2,1
1,67,206,68,16.0,1,2,1
1,71,171,83,28.4,2,3,3
1,45,185,58,16.9,2,2,1
1,57,150,57,25.3,3,3,3
2,29,182,75,22.6,1,3,2
2,64,183,93,27.8,2,2,3
2,42,160,48,18.7,2,1,2
2,26,193,63,16.9,2,1,1
2,52,197,76,19.6,3,1,1
2,51,165,78,28.7,2,2,3
1,28,148,65,29.7,3,3,2
2,31,187,101,28.9,3,3,2
2,47,201,122,30.2,2,2,3
2,23,199,103,26.0,3,3,3
2,59,189,110,30.8,2,2,2
2,44,205,101,24.0,2,3,1
1,29,175,60,19.6,1,3,1
1,35,192,78,21.2,2,1,1
2,30,209,107,24.5,2,1,1
2,25,198,120,30.6,3,2,3
2,32,146,59,27.7,2,3,3
2,72,194,65,17.3,1,2,1
1,34,181,86,26.3,3,3,3
2,75,207,85,19.8,2,1,1
1,20,164,43,16.0,1,1,2
2,60,206,102,24.0,1,2,3
2,50,182,86,26.0,2,3,3
2,65,171,66,22.6,2,1,2
1,63,211,114,25.6,3,3,3
2,41,197,96,24.7,2,3,3
1,30,158,61,24.4,2,3,2
2,48,155,55,22.9,1,2,2
1,73,205,130,30.9,2,2,2
2,37,200,83,20.8,1,3,1
1,50,172,72,24.3,1,1,3
1,29,183,106,31.7,2,3,2
2,41,173,69,23.1,1,3,1
2,48,174,68,22.5,2,3,1
2,39,166,54,19.6,1,1,2
2,66,193,94,25.2,3,2,2
2,38,178,102,32.2,3,3,2
2,63,178,59,18.6,1,1,1
1,52,181,91,27.8,2,2,2
1,41,200,116,29.0,2,3,3
2,26,167,60,21.5,1,2,2
2,20,147,51,23.6,2,1,2
1,74,148,71,32.4,2,3,2
2,46,173,73,24.4,3,1,3
1,60,198,65,16.6,1,1,2
1,60,211,68,15.3,2,2,2
1,53,188,80,22.6,3,2,2
2,34,154,49,20.7,3,1,2
1,30,209,120,27.5,3,2,2
1,58,205,113,26.9,2,2,3
1,30,200,71,17.8,1,1,1
2,53,186,104,30.1,2,2,2
1,75,155,58,24.1,2,2,3
1,20,185,79,23.1,2,2,2
2,30,150,67,29.8,3,2,2
2,47,172,61,20.6,2,3,3
2,41,166,86,31.2,3,2,3
2,20,205,108,25.7,2,2,2
2,52,186,57,16.5,2,2,2
2,62,180,53,16.4,1,1,2
1,61,203,80,19.4,3,2,3
1,72,181,88,26.9,2,3,3
1,25,176,83,26.8,3,2,3
2,41,207,69,16.1,2,2,1
1,30,194,74,19.7,2,1,3
1,37,194,103,27.4,3,2,2
1,30,161,64,24.7,2,2,1
2,44,208,98,22.7,2,2,3
2,37,183,82,24.5,1,3,3
2,18,154,63,26.6,3,3,2
2,69,201,110,27.2,3,3,3
2,54,162,74,28.2,3,3,3
2,26,184,62,18.3,1,2,1
1,72,205,77,18.3,2,2,2
1,30,189,104,29.1,2,3,2
1,31,191,81,22.2,1,1,1
1,31,182,82,24.8,2,2,2
2,39,148,51,23.3,3,3,3
1,18,165,46,16.9,1,1,1
2,71,162,48,18.3,1,1,2
1,42,194,116,30.8,2,2,2
1,56,211,93,20.9,3,2,1
2,45,202,65,15.9,1,1,1
1,39,189,83,23.2,2,3,1
2,49,161,77,29.7,2,3,3
2,42,186,106,30.6,3,3,3
2,65,173,58,19.4,1,3,2
1,56,211,129,29.0,2,3,2
1,54,181,103,31.4,3,2,2
1,58,208,92,21.3,2,3,2
2,60,158,56,22.4,2,2,1
2,35,154,48,20.2,1,2,2
1,64,188,92,26.0,3,2,3
1,62,210,131,29.7,3,2,3
2,25,207,65,15.2,1,1,2
2,73,206,111,26.2,3,2,3
1,49,204,122,29.3,2,2,3
1,29,189,89,24.9,3,1,2
2,72,206,126,29.7,2,3,3
2,57,207,91,21.2,1,1,3
1,25,173,58,19.4,2,3,1
2,57,150,53,23.6,3,3,1
2,59,153,69,29.5,3,2,2
2,25,149,52,23.4,3,2,3
1,54,202,69,16.9,1,1,2
2,54,165,77,28.3,3,3,3
2,32,193,118,31.7,2,2,2
1,34,161,60,23.1,2,3,2
1,75,208,68,15.7,2,1,1
2,74,204,112,26.9,2,3,3
1,41,211,114,25.6,2,3,2
2,45,176,72,23.2,1,3,3
2,52,171,82,28.0,3,3,2
1,53,164,51,19.0,1,3,2
2,49,189,75,21.0,3,2,3
2,21,195,77,20.2,3,2,1
2,19,208,95,22.0,1,1,2
1,32,205,130,30.9,2,2,3
1,21,148,70,32.0,2,3,3
1,23,198,97,24.7,2,1,1
2,73,185,95,27.8,2,2,2
2,52,211,131,29.4,2,3,2
1,75,211,74,16.6,2,1,2
1,36,180,56,17.3,1,1,1
2,64,170,88,30.4,3,3,2
2,50,148,61,27.8,2,2,3
2,61,159,66,26.1,2,2,2
1,43,209,114,26.1,3,3,3
1,69,201,92,22.8,2,1,1
1,70,181,77,23.5,3,3,1
2,74,198,64,16.3,1,1,1
