gender,age,height,weight,bmi,tummy,hip,breast
2,61,193,107,28.7,3,2,3
1,33,151,44,19.3,1,2,1
1,29,145,46,21.9,1,3,2
2,30,197,76,19.6,1,3,2
2,26,180,80,24.7,2,2,1
1,24,168,43,15.2,2,2,1
1,32,158,67,26.8,2,3,3
2,64,199,110,27.8,3,3,2
1,63,185,101,29.5,2,2,2
2,49,181,71,21.7,2,2,1
2,66,208,116,26.8,3,2,3
1,23,199,69,17.4,2,1,1
1,59,199,104,26.3,2,2,2
1,74,199,88,22.2,2,2,1
1,32,153,74,31.6,3,2,2
2,63,195,118,31.0,3,2,2
1,36,199,105,26.5,3,3,3
1,50,184,52,15.4,2,1,2
1,27,194,73,19.4,1,3,2
2,39,160,81,31.6,2,2,2
1,30,196,118,30.7,2,3,3
2,40,193,81,21.7,1,3,3
1,73,170,54,18.7,3,1,2
1,28,147,57,26.4,2,3,3
1,65,180,78,24.1,1,1,2
1,72,211,118,26.5,2,2,3
2,44,205,106,25.2,3,2,3
1,58,176,51,16.5,2,2,1
1,35,210,67,15.2,2,1,2
2,59,208,69,15.9,2,1,1
1,71,206,75,17.7,1,1,1
1,35,162,44,16.8,1,1,1
1,31,154,67,28.3,2,2,2
1,25,178,71,22.4,2,1,2
2,49,181,54,16.5,1,1,2
2,41,202,74,18.1,2,2,2
2,20,191,108,29.6,3,3,2
2,56,191,90,24.7,3,2,2
1,65,193,120,32.2,3,3,3
1,39,206,102,24.0,1,1,2
1,69,154,74,31.2,3,2,2
1,51,148,48,21.9,2,1,1
1,65,156,51,21.0,2,3,2
2,45,182,95,28.7,2,2,2
2,72,176,57,18.4,1,2,1
2,26,195,62,16.3,1,1,1
2,58,163,60,22.6,2,3,1
1,25,156,71,29.2,3,2,3
2,58,205,68,16.2,1,1,1
2,68,162,78,29.7,3,3,3
1,49,188,93,26.3,2,2,2
1,48,149,42,18.9,1,3,1
1,72,206,122,28.7,2,2,2
1,55,174,69,22.8,2,3,2
1,63,204,92,22.1,3,2,1
2,61,153,68,29.0,2,2,3
2,20,189,78,21.8,3,3,1
2,75,195,83,21.8,1,2,2
2,50,170,47,16.3,1,2,2
1,50,157,48,19.5,2,3,3
1,32,195,76,20.0,1,3,1
1,54,188,106,30.0,2,2,2
2,69,153,69,29.5,2,2,3
2,60,203,83,20.1,1,2,2
2,56,208,106,24.5,1,2,1
1,47,207,89,20.8,2,1,2
2,69,201,117,29.0,3,2,2
1,38,199,91,23.0,1,2,3
2,52,178,89,28.1,3,2,3
1,39,157,64,26.0,3,3,3
1,51,203,96,23.3,3,2,3
2,24,191,55,15.1,2,2,1
1,26,148,64,29.2,3,2,2
2,52,210,84,19.0,1,2,3
2,35,207,120,28.0,2,3,2
2,70,152,68,29.4,2,3,2
2,32,211,111,24.9,2,2,1
2,18,190,78,21.6,1,2,2
1,73,171,52,17.8,2,1,2
1,23,174,59,19.5,2,1,2
2,27,184,73,21.6,3,1,3
2,75,184,97,28.7,3,3,2
1,72,189,65,18.2,2,1,1
1,43,153,66,28.2,3,2,2
1,51,186,53,15.3,1,1,2
1,43,181,99,30.2,3,2,3
1,39,165,80,29.4,2,3,2
2,26,154,65,27.4,2,3,2
1,40,196,121,31.5,2,2,2
1,35,199,69,17.4,1,1,2
2,24,149,43,19.4,2,2,3
2,74,173,95,31.7,3,2,2
1,35,179,89,27.8,2,3,3
1,38,162,43,16.4,1,2,2
1,42,203,131,31.8,2,3,2
2,35,194,63,16.7,1,1,1
2,26,182,100,30.2,3,2,3
1,24,180,88,27.2,3,3,2
2,42,185,54,15.8,2,1,2
2,70,174,50,16.5,1,2,2
2,42,147,47,21.8,3,2,1
2,53,181,65,19.8,1,2,3
2,54,164,74,27.5,3,2,2
2,40,151,57,25.0,3,2,2
2,52,182,91,27.5,2,2,2
1,49,201,61,15.1,1,1,2
2,18,191,112,30.7,3,3,3
2,39,203,90,21.8,3,1,1
1,34,174,89,29.4,2,3,3
2,57,196,102,26.6,2,3,3
1,72,211,68,15.3,2,2,2
2,66,200,126,31.5,2,2,3
1,70,193,95,25.5,3,3,3
2,55,168,55,19.5,3,3,2
1,28,199,116,29.3,2,3,2
2,53,199,70,17.7,2,1,2
2,19,205,94,22.4,1,1,2
2,59,196,70,18.2,2,2,2
2,33,194,98,26.0,2,3,2
2,57,178,88,27.8,3,2,3
1,18,198,123,31.4,2,3,3
2,49,168,85,30.1,3,2,3
2,22,161,42,16.2,1,1,1
1,23,179,67,20.9,1,3,1
2,53,192,76,20.6,3,2,1
1,46,191,102,28.0,2,3,3
2,71,179,85,26.5,2,2,3
1,19,183,88,26.3,2,2,2
2,61,191,87,23.8,1,2,3
2,32,155,59,24.6,2,3,2
1,23,200,103,25.8,2,3,3
2,27,201,94,23.3,3,1,1
2,41,168,78,27.6,2,3,3
2,28,178,67,21.1,1,1,3
2,69,201,127,31.4,2,2,2
1,45,151,47,20.6,2,3,2
2,74,188,90,25.5,3,3,2
1,31,189,74,20.7,3,3,2
1,43,200,86,21.5,2,2,2
1,19,205,84,20.0,1,2,2
2,34,158,59,23.6,3,3,3
2,63,194,83,22.1,2,3,3
2,37,146,68,31.9,2,3,2
1,63,207,109,25.4,3,3,3
1,74,175,95,31.0,2,3,2
2,48,171,46,15.7,1,2,2
1,21,182,64,19.3,2,2,1
1,20,156,50,20.5,3,2,3
1,36,155,46,19.1,2,1,3
2,50,194,67,17.8,1,1,1
1,66,201,98,24.3,3,3,2
2,72,158,72,28.8,3,2,3
1,70,199,94,23.7,1,2,1
2,44,193,108,29.0,3,2,3
1,40,184,88,26.0,2,2,3
2,42,198,117,29.8,3,2,3
1,36,157,61,24.7,2,2,1
1,73,156,49,20.1,1,3,3
2,27,162,75,28.6,2,2,3
1,38,160,71,27.7,3,3,3
2,37,204,129,31.0,2,2,3
1,60,167,43,15.4,2,1,1
1,72,165,71,26.1,2,3,2
2,20,173,51,17.0,2,1,2
1,20,204,64,15.4,1,2,2
2,37,159,81,32.0,3,2,2
2,49,150,73,32.4,3,2,2
1,65,168,53,18.8,2,1,2
2,70,193,102,27.4,3,2,2
1,32,208,121,28.0,3,3,3
1,73,181,86,26.3,2,2,2
1,46,175,76,24.8,1,3,3
1,42,196,92,23.9,1,3,2
2,50,145,65,30.9,3,3,2
1,56,193,78,20.9,1,3,3
1,20,192,111,30.1,2,2,2
1,66,200,84,21.0,3,3,2
1,42,149,62,27.9,3,3,3
2,48,190,98,27.1,2,2,2
2,25,151,57,25.0,2,3,2
2,42,178,68,21.5,1,3,2
2,22,211,124,27.9,3,2,3
2,69,209,68,15.6,2,1,1
2,19,186,101,29.2,2,2,3
1,46,205,73,17.4,1,2,1
2,45,207,102,23.8,1,2,2
1,58,196,77,20.0,2,3,3
2,38,160,75,29.3,2,3,2
1,65,185,93,27.2,3,2,3
1,28,172,91,30.8,2,3,2
2,56,190,55,15.2,1,2,1
1,64,202,85,20.8,3,3,3
1,29,160,72,28.1,3,3,2
2,62,159,65,25.7,2,3,3
2,46,210,119,27.0,3,2,3
2,31,207,75,17.5,1,1,1
1,40,204,82,19.7,3,3,3
2,36,146,60,28.1,2,3,2
2,52,188,90,25.5,3,3,2
1,48,174,80,26.4,2,2,2
2,40,172,88,29.7,2,3,2
2,33,186,81,23.4,1,1,2
2,24,211,122,27.4,3,3,3
1,30,147,53,24.5,2,1,2
2,23,196,122,31.8,3,3,3
1,51,192,106,28.8,3,2,3
2,27,206,122,28.7,2,2,3
2,49,193,65,17.5,1,1,2
2,45,158,64,25.6,2,2,2
1,65,169,89,31.2,2,2,2
1,68,185,86,25.1,3,2,3
2,28,196,109,28.4,2,3,2
1,55,188,87,24.6,2,2,1
1,59,203,116,28.1,3,2,3
2,47,181,61,18.6,1,2,3
2,50,207,91,21.2,1,1,3
1,39,200,83,20.8,2,2,2
1,39,187,83,23.7,2,2,3
2,41,210,86,19.5,2,1,3
1,62,169,62,21.7,2,3,1
1,60,177,97,31.0,3,2,2
1,37,188,74,20.9,2,2,1
1,40,199,113,28.5,3,3,2
2,67,210,86,19.5,2,3,2
2,19,147,67,31.0,3,2,2
1,27,210,119,27.0,2,2,3
1,61,174,53,17.5,2,2,2
1,71,181,65,19.8,2,1,1
1,50,208,89,20.6,3,1,3
2,59,197,102,26.3,3,2,2
2,58,193,65,17.5,1,2,1
1,56,170,83,28.7,3,3,2
2,28,177,93,29.7,3,2,2
1,60,173,75,25.1,2,2,2
1,37,176,75,24.2,2,3,2
2,20,163,59,22.2,3,1,3
2,18,177,78,24.9,3,3,2
1,18,164,51,19.0,3,3,3
2,19,167,45,16.1,2,2,1
1,38,158,45,18.0,2,1,2
1,40,201,71,17.6,2,2,1
2,64,165,69,25.3,2,2,2
2,34,194,101,26.8,3,2,2
2,66,201,118,29.2,3,3,3
1,18,187,106,30.3,3,3,3
2,74,207,80,18.7,1,3,2
1,25,204,65,15.6,1,1,1
2,27,172,49,16.6,2,1,2
2,62,204,86,20.7,1,2,3
1,53,180,94,29.0,3,3,3
2,51,203,82,19.9,2,2,1
2,70,198,92,23.5,2,2,1
2,39,206,117,27.6,2,3,3
1,25,168,51,18.1,1,1,1
2,70,163,80,30.1,2,3,2
2,18,200,85,21.2,1,2,1
2,41,158,69,27.6,3,2,2
1,34,200,76,19.0,1,2,1
2,22,193,85,22.8,3,2,2
2,27,171,86,29.4,3,2,2
2,18,204,112,26.9,3,2,3
2,34,159,58,22.9,3,2,2
1,50,150,71,31.6,2,2,2
1,72,184,51,15.1,2,2,2
1,20,182,87,26.3,2,2,3
1,44,169,52,18.2,1,1,2
2,74,195,62,16.3,2,1,1
1,19,158,46,18.4,1,1,1
1,27,147,53,24.5,2,2,1
2,61,191,81,22.2,2,3,1
2,73,210,119,27.0,3,2,3
1,64,158,49,19.6,1,2,1
2,54,200,114,28.5,3,3,3
1,24,209,115,26.3,2,3,2
1,54,210,90,20.4,2,3,3
1,28,185,61,17.8,1,2,2
2,65,208,85,19.6,2,1,3
1,45,147,44,20.4,2,3,1
2,41,149,66,29.7,3,2,2
2,39,191,100,27.4,2,2,3
2,38,156,64,26.3,3,3,3
1,45,149,67,30.2,3,3,2
2,72,146,68,31.9,2,3,2
1,64,152,73,31.6,3,3,2
2,21,178,95,30.0,2,2,3
1,43,145,54,25.7,3,2,2
1,25,178,84,26.5,2,2,2
2,59,168,67,23.7,2,2,1
1,64,179,101,31.5,2,3,3
2,47,192,111,30.1,3,2,2
1,46,175,70,22.9,1,1,2
1,44,148,45,20.5,2,2,3
1,68,210,89,20.2,1,3,1
1,55,167,56,20.1,1,1,3
2,34,150,72,32.0,3,3,3
2,56,194,111,29.5,2,3,2
1,47,174,80,26.4,3,3,3
1,57,202,63,15.4,2,1,2
1,66,189,90,25.2,3,2,3
2,24,209,112,25.6,3,3,2
2,23,158,78,31.2,3,3,3
2,27,157,44,17.9,2,2,1
1,55,199,80,20.2,3,1,3
2,18,162,63,24.0,2,2,3
1,27,173,86,28.7,3,3,3
2,41,188,94,26.6,3,3,2
2,31,170,78,27.0,3,2,2
1,37,183,53,15.8,2,2,1
1,74,207,117,27.3,3,2,2
2,69,204,124,29.8,3,3,3
2,66,203,121,29.4,2,3,3
1,50,184,104,30.7,3,2,3
2,18,184,89,26.3,2,3,3
2,35,199,73,18.4,2,2,2
2,64,190,61,16.9,2,1,1
1,18,161,84,32.4,3,3,3
1,36,184,77,22.7,3,3,3
2,75,185,107,31.3,2,3,3
2,51,211,132,29.6,2,2,2
1,29,210,123,27.9,2,3,3
2,33,203,110,26.7,3,3,2
1,67,204,118,28.4,3,3,3
2,67,190,93,25.8,3,2,2
2,24,151,42,18.4,1,2,2
2,61,171,63,21.5,1,1,3
1,55,202,77,18.9,3,3,1
1,23,200,116,29.0,3,2,2
2,24,202,76,18.6,2,3,3
1,42,203,108,26.2,2,2,3
2,33,190,90,24.9,2,1,2
1,55,203,110,26.7,2,3,2
2,46,175,96,31.3,3,2,2
2,62,158,61,24.4,2,1,3
1,28,210,115,26.1,2,3,2
1,62,188,77,21.8,2,1,1
1,68,208,109,25.2,2,2,3
2,44,193,61,16.4,2,2,1
2,36,147,64,29.6,3,3,3
1,24,169,91,31.9,2,2,2
1,56,209,76,17.4,2,1,1
2,50,161,50,19.3,3,2,2
1,27,201,99,24.5,2,2,3
2,25,158,58,23.2,3,3,3
2,19,196,95,24.7,2,3,2
2,56,164,48,17.8,2,1,1
2,66,172,96,32.4,3,3,2
1,47,210,120,27.2,3,2,2
1,65,203,95,23.1,2,1,3
2,36,171,78,26.7,3,3,2
2,27,210,122,27.7,2,2,2
2,29,207,124,28.9,3,3,2
2,67,188,79,22.4,1,3,3
1,73,199,109,27.5,3,3,3
1,64,149,70,31.5,3,3,3
1,74,190,55,15.2,1,2,2
1,60,184,83,24.5,3,1,1
1,52,210,69,15.6,1,2,1
1,68,148,48,21.9,1,1,1
1,72,150,53,23.6,1,3,1
1,26,193,64,17.2,2,1,2
2,57,164,56,20.8,1,2,1
2,18,196,68,17.7,1,2,1
1,24,163,70,26.3,2,3,2
2,42,194,92,24.4,3,2,3
1,20,203,122,29.6,3,3,3
1,61,177,94,30.0,2,2,2
2,33,159,45,17.8,2,1,1
2,68,190,59,16.3,1,1,2
2,22,151,44,19.3,1,1,3
1,72,162,67,25.5,3,2,2
1,64,186,84,24.3,3,2,3
1,53,154,62,26.1,2,3,2
1,29,209,111,25.4,2,2,3
2,67,170,59,20.4,3,1,1
2,20,176,62,20.0,1,2,2
2,30,175,94,30.7,2,2,3
1,24,209,127,29.1,3,3,3
1,53,192,99,26.9,2,2,3
1,64,207,121,28.2,3,2,3
1,75,155,48,20.0,2,3,1
1,52,161,64,24.7,3,3,2
1,75,162,48,18.3,2,1,2
1,55,180,90,27.8,2,3,3
1,63,209,124,28.4,2,3,3
2,66,211,113,25.4,3,3,3
2,44,167,66,23.7,1,3,2
2,54,180,52,16.0,2,2,2
1,40,168,56,19.8,2,1,3
2,20,153,74,31.6,3,2,2
2,30,180,52,16.0,1,2,2
1,69,211,120,27.0,2,2,2
1,66,189,85,23.8,3,1,2
2,49,187,64,18.3,2,2,2
1,65,205,96,22.8,2,2,1
2,35,172,93,31.4,3,3,2
2,59,189,102,28.6,3,2,3
2,71,205,79,18.8,2,2,1
1,33,176,55,17.8,2,1,2
2,71,171,64,21.9,3,2,2
2,51,170,59,20.4,3,3,3
1,19,185,71,20.7,3,2,2
1,62,191,108,29.6,2,2,2
1,54,202,118,28.9,3,3,2
2,18,206,124,29.2,3,2,2
1,35,195,110,28.9,3,3,3
1,66,165,73,26.8,2,2,3
2,50,154,73,30.8,2,2,3
2,58,167,88,31.6,3,3,2
1,33,197,64,16.5,1,1,2
1,75,211,96,21.6,1,2,3
1,69,185,83,24.3,3,3,3
1,69,164,62,23.1,2,3,3
1,61,152,57,24.7,3,3,1
2,38,172,72,24.3,1,2,2
2,42,203,96,23.3,3,2,3
2,49,186,102,29.5,2,2,3
2,23,168,73,25.9,3,2,3
1,54,170,53,18.3,1,2,1
2,74,145,44,20.9,3,3,1
2,34,190,73,20.2,1,3,3
2,56,179,96,30.0,2,3,3
2,66,187,73,20.9,1,2,2
1,47,168,65,23.0,2,3,3
1,59,150,60,26.7,2,2,3
1,52,196,115,29.9,2,2,2
1,38,150,41,18.2,2,2,1
2,21,169,78,27.3,2,3,3
2,53,203,122,29.6,3,3,2
2,42,152,46,19.9,1,3,3
2,66,187,94,26.9,2,2,2
1,38,208,119,27.5,3,2,2
2,39,206,74,17.4,1,2,2
2,52,158,49,19.6,1,1,1
2,75,154,75,31.6,3,3,3
2,61,185,81,23.7,2,2,2
1,49,196,62,16.1,2,1,2
1,69,209,110,25.2,3,3,3
1,33,179,65,20.3,3,3,1
2,25,202,123,30.1,3,2,2
1,34,186,112,32.4,2,3,3
1,39,161,79,30.5,3,3,3
1,27,189,71,19.9,1,1,2
2,22,182,60,18.1,2,1,2
2,31,200,62,15.5,2,1,2
2,27,163,45,16.9,1,1,1
1,30,191,63,17.3,1,2,1
1,43,167,76,27.3,2,2,2
1,39,194,122,32.4,2,2,2
1,43,176,61,19.7,1,2,3
2,20,179,58,18.1,1,2,2
1,48,170,60,20.8,2,3,2
2,28,204,82,19.7,1,1,1
1,36,184,66,19.5,3,1,3
1,70,152,70,30.3,2,2,2
1,59,185,68,19.9,1,3,2
2,22,179,66,20.6,1,1,1
1,49,184,86,25.4,3,2,3
1,40,205,87,20.7,2,2,3
1,40,161,67,25.8,2,2,2
1,27,172,92,31.1,2,2,3
2,23,176,99,32.0,3,3,2
1,55,208,121,28.0,2,2,2
2,39,182,101,30.5,2,3,2
2,20,190,113,31.3,2,3,2
2,21,189,83,23.2,1,2,3
2,18,154,68,28.7,2,3,2
2,51,181,62,18.9,1,3,2
1,43,172,48,16.2,2,1,2
2,35,186,102,29.5,3,3,2
2,58,161,56,21.6,3,3,1
1,53,173,66,22.1,3,3,1
2,45,174,80,26.4,3,2,3
2,68,199,113,28.5,2,3,3
2,38,161,56,21.6,1,1,3
1,31,183,108,32.2,3,2,3
1,70,165,50,18.4,2,2,2
2,63,175,53,17.3,2,2,1
1,70,208,109,25.2,3,2,2
2,38,182,75,22.6,1,3,2
1,39,202,92,22.5,3,1,1
1,71,170,55,19.0,1,3,2
2,69,145,51,24.3,2,1,3
1,66,186,103,29.8,3,3,3
1,68,202,107,26.2,3,2,3
2,74,207,100,23.3,3,1,2
1,70,195,117,30.8,2,2,2
1,64,194,103,27.4,2,2,3
1,42,204,98,23.5,1,2,3
1,41,182,96,29.0,3,2,2
2,75,162,44,16.8,2,1,1
2,52,211,97,21.8,3,1,1
1,49,205,99,23.6,1,2,2
2,18,179,101,31.5,3,3,2
1,54,153,62,26.5,2,3,3
2,46,178,70,22.1,2,3,3
2,73,160,74,28.9,3,3,3
1,49,209,104,23.8,1,1,1
2,68,196,100,26.0,2,2,3
1,60,145,54,25.7,3,3,3
1,61,205,124,29.5,3,2,2
1,33,182,53,16.0,2,1,1
1,34,170,84,29.1,3,3,2
1,44,166,62,22.5,2,3,1
1,48,187,91,26.0,3,2,2
1,42,164,71,26.4,2,2,2
2,72,187,110,31.5,2,2,3
2,74,211,78,17.5,1,1,2
2,37,175,81,26.4,2,3,3
2,24,184,75,22.2,1,1,2
2,72,211,91,20.4,2,2,1
1,59,207,92,21.5,1,3,3
1,39,146,42,19.7,2,1,1
1,53,193,88,23.6,3,3,2
2,59,186,93,26.9,2,2,2
2,71,166,79,28.7,2,2,3
1,39,176,47,15.2,1,2,2
1,53,204,120,28.8,3,3,3
2,43,157,67,27.2,3,3,3
2,69,208,81,18.7,1,3,1
2,39,147,63,29.2,2,2,2
1,19,159,47,18.6,3,2,1
1,31,206,107,25.2,3,2,2
2,46,164,55,20.4,3,1,2
2,20,184,97,28.7,3,2,2
1,52,206,77,18.1,2,1,1
1,65,204,102,24.5,2,1,2
1,44,182,100,30.2,3,3,2
2,64,193,89,23.9,2,3,1
2,69,208,106,24.5,3,1,3
2,64,168,77,27.3,2,3,3
1,33,202,104,25.5,2,2,3
2,30,188,99,28.0,2,2,3
1,35,173,48,16.0,1,2,1
1,24,204,131,31.5,3,2,2
1,53,202,65,15.9,2,2,2
1,60,198,84,21.4,1,1,3
2,25,197,93,24.0,1,2,3
2,39,186,57,16.5,2,2,2
2,53,163,43,16.2,1,1,1
1,47,207,70,16.3,2,2,1
2,69,167,45,16.1,2,1,1
2,70,198,83,21.2,1,3,2
1,27,172,90,30.4,3,3,3
1,36,178,63,19.9,2,1,3
2,60,184,104,30.7,2,3,2
2,25,171,59,20.2,1,1,1
2,52,188,113,32.0,3,3,2
1,45,205,96,22.8,1,3,2
1,71,198,77,19.6,2,1,1
2,68,183,67,20.0,1,3,2
2,21,210,94,21.3,2,3,2
1,58,203,86,20.9,2,3,1
1,19,181,52,15.9,1,1,2
1,25,210,88,20.0,3,2,2
2,39,208,101,23.3,3,2,2
1,75,200,84,21.0,3,3,3
2,49,186,91,26.3,3,2,3
2,62,178,83,26.2,3,2,3
2,19,149,66,29.7,3,3,3
1,32,167,65,23.3,1,1,3
1,74,199,99,25.0,2,3,3
1,19,161,81,31.2,3,2,2
2,35,170,73,25.3,2,2,2
2,54,207,121,28.2,3,3,3
1,22,208,102,23.6,1,1,1
2,25,169,54,18.9,1,1,1
1,48,200,104,26.0,2,3,2
2,49,195,67,17.6,2,1,2
1,21,152,49,21.2,2,1,2
2,47,158,61,24.4,3,3,2
1,40,211,74,16.6,1,2,1
1,23,204,72,17.3,2,2,2
2,56,184,63,18.6,3,2,3
2,68,182,83,25.1,2,3,3
1,68,151,48,21.1,2,3,1
1,32,206,83,19.6,3,2,3
2,59,146,46,21.6,1,3,2
1,49,184,52,15.4,1,1,2
1,55,175,66,21.6,3,2,2
2,45,189,64,17.9,2,2,1
1,71,203,96,23.3,1,1,2
2,67,199,88,22.2,3,3,2
1,47,167,76,27.3,3,2,3
2,42,172,49,16.6,2,1,1
1,75,202,93,22.8,3,3,2
1,22,179,86,26.8,2,3,3
1,44,184,78,23.0,2,3,3
1,72,209,118,27.0,3,2,3
1,42,188,103,29.1,3,2,3
2,34,170,57,19.7,3,1,1
1,69,160,41,16.0,1,2,2
2,24,163,65,24.5,3,2,2
1,39,193,120,32.2,2,2,2
1,39,194,58,15.4,1,2,2
1,25,183,100,29.9,2,2,3
2,70,164,85,31.6,3,3,2
2,56,198,121,30.9,3,2,3
1,71,173,63,21.0,1,2,2
1,56,175,96,31.3,2,2,3
1,51,206,102,24.0,2,1,3
1,68,161,55,21.2,2,1,1
2,61,195,92,24.2,2,1,3
1,30,147,50,23.1,2,2,1
1,67,207,89,20.8,3,1,3
1,32,145,53,25.2,2,3,2
1,23,160,44,17.2,2,1,1
2,48,205,67,15.9,2,1,2
2,55,208,99,22.9,3,3,1
2,65,210,114,25.9,3,3,3
1,34,199,109,27.5,2,3,3
2,27,156,73,30.0,3,2,2
1,37,209,131,30.0,3,2,2
1,42,181,53,16.2,2,1,2
1,68,156,57,23.4,3,3,3
1,60,194,119,31.6,2,2,3
1,59,156,55,22.6,3,3,3
1,29,202,75,18.4,2,2,2
2,62,203,74,18.0,2,1,2
2,58,191,83,22.8,1,2,3
2,33,183,100,29.9,2,3,2
1,57,209,100,22.9,1,3,1
1,33,173,64,21.4,2,3,2
1,27,158,71,28.4,3,3,3
1,68,151,55,24.1,3,3,2
2,23,200,120,30.0,3,2,3
2,38,172,45,15.2,2,1,1
2,18,171,59,20.2,3,1,2
1,45,201,113,28.0,2,2,3
2,39,177,87,27.8,3,3,3
1,20,165,75,27.5,3,2,3
1,41,158,50,20.0,2,1,3
1,29,177,95,30.3,3,3,3
2,73,163,52,19.6,3,2,2
1,26,194,77,20.5,2,2,3
2,54,202,117,28.7,2,2,3
1,33,189,87,24.4,2,2,2
2,55,173,80,26.7,2,2,2
2,43,169,73,25.6,2,2,3
1,20,200,98,24.5,1,1,1
2,23,195,88,23.1,3,3,2
1,70,210,84,19.0,1,1,2
2,28,208,109,25.2,3,3,3
2,53,162,71,27.1,3,2,3
1,62,160,67,26.2,3,2,3
2,25,183,86,25.7,3,2,3
2,41,187,91,26.0,2,3,2
1,56,155,68,28.3,2,3,2
2,44,171,81,27.7,3,3,3
2,70,209,123,28.2,3,3,3
2,60,183,92,27.5,3,3,2
1,49,161,56,21.6,3,3,1
1,41,204,110,26.4,2,3,3
1,29,192,73,19.8,1,3,2
1,56,190,106,29.4,2,3,2
1,71,149,58,26.1,3,2,3
1,53,165,86,31.6,3,3,3
2,41,206,107,25.2,3,3,3
1,42,195,88,23.1,1,3,3
2,21,182,73,22.0,3,1,1
1,69,193,79,21.2,2,2,3
2,35,169,70,24.5,1,3,1
1,34,182,90,27.2,3,3,3
1,66,211,70,15.7,1,2,2
2,67,205,117,27.8,2,2,2
1,40,207,114,26.6,3,3,3
2,56,204,112,26.9,3,3,2
1,32,170,53,18.3,2,1,1
1,52,171,94,32.1,3,3,2
2,40,159,45,17.8,1,1,2
1,75,198,90,23.0,2,3,2
1,28,201,122,30.2,3,2,2
1,61,209,75,17.2,1,2,2
1,51,202,69,16.9,2,2,2
2,21,153,73,31.2,3,2,2
2,73,197,88,22.7,2,1,3
2,25,197,116,29.9,3,2,3
2,63,199,61,15.4,2,2,2
2,39,161,52,20.1,1,3,2
2,28,179,70,21.8,3,2,1
2,44,210,129,29.3,3,2,2
2,44,149,42,18.9,1,2,1
1,33,155,48,20.0,2,3,1
1,25,196,83,21.6,2,3,3
2,31,169,70,24.5,1,3,3
1,22,204,68,16.3,2,1,2
2,22,184,84,24.8,2,2,3
2,59,173,71,23.7,1,1,3
1,33,190,64,17.7,2,2,1
1,60,180,68,21.0,1,3,3
1,66,175,91,29.7,2,2,2
2,47,196,62,16.1,1,1,2
2,58,186,61,17.6,1,2,2
1,28,199,117,29.5,2,3,3
1,53,174,46,15.2,2,2,1
1,47,149,55,24.8,2,1,3
1,67,193,94,25.2,3,3,3
2,66,210,80,18.1,1,1,1
2,46,157,65,26.4,3,3,3
1,69,209,121,27.7,2,2,3
1,65,185,74,21.6,2,2,2
2,27,184,105,31.0,3,2,3
1,64,202,119,29.2,2,2,3
2,31,173,74,24.7,1,1,3
1,40,167,76,27.3,3,3,2
2,69,203,79,19.2,2,3,1
2,35,209,108,24.7,1,2,1
2,71,199,125,31.6,3,3,3
2,74,172,53,17.9,1,1,2
2,53,199,75,18.9,2,2,2
2,18,177,76,24.3,1,2,3
2,73,176,81,26.1,2,2,3
2,25,203,74,18.0,2,2,1
2,26,185,54,15.8,1,1,2
2,51,201,100,24.8,3,1,3
2,49,205,111,26.4,3,3,3
2,43,187,110,31.5,3,3,2
2,27,158,59,23.6,2,3,2
2,39,159,56,22.2,2,1,2
1,46,167,50,17.9,1,1,2
1,34,179,100,31.2,3,2,2
1,65,197,114,29.4,2,3,3
2,47,201,61,15.1,2,1,1
2,46,147,55,25.5,2,3,2
2,67,209,111,25.4,3,3,3
1,49,171,56,19.2,1,2,3
2,68,196,120,31.2,2,2,3
1,32,190,115,31.9,3,3,2
2,25,194,119,31.6,2,2,2
2,18,199,103,26.0,2,2,2
2,47,200,65,16.2,2,2,2
2,73,188,79,22.4,1,2,2
2,64,174,97,32.0,3,3,2
2,45,160,74,28.9,3,3,2
1,62,190,67,18.6,1,2,2
1,71,149,63,28.4,3,2,3
1,66,163,67,25.2,2,2,2
2,63,170,89,30.8,2,3,2
1,24,154,56,23.6,2,1,2
1,64,207,99,23.1,1,2,1
1,32,155,75,31.2,2,3,3
2,25,195,101,26.6,2,2,3
1,40,189,99,27.7,2,3,2
1,25,198,85,21.7,1,2,2
2,56,196,85,22.1,1,2,1
1,32,186,74,21.4,2,2,2
1,31,149,48,21.6,2,2,3
1,28,196,83,21.6,2,3,3
1,51,207,116,27.1,2,2,2
1,21,174,57,18.8,2,3,1
1,74,177,99,31.6,3,2,2
1,19,190,60,16.6,1,2,1
2,59,191,112,30.7,3,2,3
2,47,161,75,28.9,2,2,2
1,46,185,91,26.6,3,3,2
2,59,157,74,30.0,3,2,3
1,40,183,52,15.5,1,2,1
1,27,183,106,31.7,2,2,2
1,57,205,120,28.6,2,2,2
2,70,193,78,20.9,1,2,3
2,66,189,60,16.8,1,1,1
1,74,164,72,26.8,2,2,3
1,68,201,94,23.3,1,3,1
2,61,194,117,31.1,3,3,2
1,19,198,70,17.9,2,2,1
1,59,188,110,31.1,3,3,2
2,47,159,53,21.0,2,2,1
1,71,197,90,23.2,2,1,2
1,52,199,66,16.7,2,2,1
2,47,173,96,32.1,3,3,2
1,46,197,123,31.7,3,3,3
1,37,203,68,16.5,2,1,1
1,19,185,75,21.9,1,3,3
1,22,165,44,16.2,1,1,2
2,46,194,73,19.4,1,2,1
2,31,203,96,23.3,1,1,3
1,70,175,60,19.6,2,3,2
